tournament_id,tournament_title,tournament_status,tournament_kind,tournament_startAt,map,mode,duration,match_id,match_num,match_status,winner,entrant_a_id,entrant_a_score,entrant_b_id,entrant_b_score,game_number,set_number,score_a,score_b,score_draw,game_winner,P1,P2,P3,P4,P5,P6,Brawler1,Brawler2,Brawler3,Brawler4,Brawler5,Brawler6,Ban1,Ban2,Ban3,Ban4,Ban5,Ban6,Tag1,Tag2,Tag3,Tag4,Tag5,Tag6,banned_brawlers_a,banned_brawlers_b,team_a_player_1_tag,team_a_player_1_brawler,team_a_player_1_gadget,team_a_player_1_starpower,team_a_player_1_kills,team_a_player_1_deaths,team_a_player_1_damage,team_a_player_2_tag,team_a_player_2_brawler,team_a_player_2_gadget,team_a_player_2_starpower,team_a_player_2_kills,team_a_player_2_deaths,team_a_player_2_damage,team_a_player_3_tag,team_a_player_3_brawler,team_a_player_3_gadget,team_a_player_3_starpower,team_a_player_3_kills,team_a_player_3_deaths,team_a_player_3_damage,team_b_player_1_tag,team_b_player_1_brawler,team_b_player_1_gadget,team_b_player_1_starpower,team_b_player_1_kills,team_b_player_1_deaths,team_b_player_1_damage,team_b_player_2_tag,team_b_player_2_brawler,team_b_player_2_gadget,team_b_player_2_starpower,team_b_player_2_kills,team_b_player_2_deaths,team_b_player_2_damage,team_b_player_3_tag,team_b_player_3_brawler,team_b_player_3_gadget,team_b_player_3_starpower,team_b_player_3_kills,team_b_player_3_deaths,team_b_player_3_damage
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Dueling Beetles,HOT ZONE,99,101333993,181,done,Souls,ATT,0.0,Souls,1.0,,1,1,2,0,Souls,taaha29_,super,tommycaro,XJustBetter,Zibell,Максим_Карленко,TARA,SPIKE,JACKY,JAE-YONG,AMBER,LUMI,MAX,FRANK,DYNAMIKE,KIT,CROW,LILY,#90GVV98J,#YC2CYY0VY,#2L9PQR9JL,#89CQRQR8G,#8VPUCC98G,#9CVP2QJ0Y,"MAX, FRANK, DYNAMIKE","KIT, CROW, LILY",#90GVV98J,TARA,SUPPORT FROM BEYOND,HEALING SHADE,2,5,17216,#YC2CYY0VY,SPIKE,LIFE PLANT,CURVEBALL,0,3,28704,#2L9PQR9JL,JACKY,PNEUMATIC BOOSTER,HARDY HARD HAT,1,2,7275,#89CQRQR8G,JAE-YONG,WEEKEND WARRIOR,THE CROWD GOES MILD,3,2,28874,#8VPUCC98G,AMBER,FIRE STARTERS,WILD FLAMES,2,0,41562,#9CVP2QJ0Y,LUMI,GRIM AND FROSTBITTEN,HALF-TIME,5,1,38487
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Triple Dribble,BRAWL BALL,59,101333994,182,done,zzz,SJS Esports,0.0,zzz,1.0,,1,0,2,0,zzz,Zeyro,Swamy,leodrogaticcio,aimdemon,stelkl,demon peek,CROW,CHARLIE,STU,CORDELIUS,HANK,BARLEY,KIT,JAE-YONG,JUJU,LUMI,WILLOW,JAE-YONG,#RYLRJ2RP,#2YPJPGQQG,#2VLC29YLQ,#2GGG0VYUGP,#JCGJPCL2,#28UCRLVC,"KIT, JAE-YONG, JUJU","LUMI, WILLOW, JAE-YONG",#RYLRJ2RP,CROW,SLOWING TOXIN,CARRION CROW,0,1,13366,#2YPJPGQQG,CHARLIE,SPIDERS,SLIMY,0,1,12200,#2VLC29YLQ,STU,BREAKTHROUGH,GASO-HEAL,0,1,12483,#2GGG0VYUGP,CORDELIUS,REPLANTING,COMBOSHROOMS,1,0,16532,#JCGJPCL2,HANK,BARRICADE,IT'S GONNA BLOW,1,0,17022,#28UCRLVC,BARLEY,HERBAL TONIC,MEDICAL USE,1,0,8200
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Open Business,HOT ZONE,116,101333995,183,done,S,S,1.0,INT E-Sports,0.0,,1,2,1,0,S,Tarik,Elagence⌚️,Amm,yomiloo,EgoistKubuss.,Tostus_back,CHARLIE,STU,KENJI,LUMI,BO,GRIFF,GUS,WILLOW,GRAY,AMBER,KAZE,GRAY,#Y8GUCGPY,#9QPJ8GLLQ,#JLP9Y8UU,#9Y2LV2VRU,#Y0U0QQC8U,#29GUV8L,"GUS, WILLOW, GRAY","AMBER, KAZE, GRAY",#Y8GUCGPY,CHARLIE,SPIDERS,SLIMY,2,1,36548,#9QPJ8GLLQ,STU,SPEED ZONE,GASO-HEAL,3,3,31498,#JLP9Y8UU,KENJI,HOSOMAKI HEALING,NIGIRI NEMESIS,8,3,38012,#9Y2LV2VRU,LUMI,GRIM AND FROSTBITTEN,HALF-TIME,2,5,34096,#Y0U0QQC8U,BO,SUPER TOTEM,SNARE A BEAR,3,3,34453,#29GUV8L,GRIFF,PIGGY BANK,BUSINESS RESILIENCE,2,5,36069
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Dry Season,BOUNTY,132,101333996,184,done,OryX|E-Sports.,OryX|E-Sports.,1.0,FC Sans Pression,0.0,,1,2,0,0,OryX|E-Sports.,EliAx_Bs,tyty,slyrock0958,LeMeh.,avn,Qlf/lulu,MR. P,GENE,BUSTER,CHARLIE,R-T,CARL,LILY,DOUG,SQUEAK,KIT,GRAY,BONNIE,#PR98CPC89,#PYCPJJQ2J,#82YC0CYC,#2RJ00JY2P,#Q8CPYGQJ,#2PC0QUVYQ,"LILY, DOUG, SQUEAK","KIT, GRAY, BONNIE",#PR98CPC89,MR. P,PORTER REINFORCEMENTS,REVOLVING DOOR,2,0,26284,#PYCPJJQ2J,GENE,VENGEFUL SPIRITS,SPIRIT SLAP,2,0,36353,#82YC0CYC,BUSTER,SLO-MO REPLAY,BLOCKBUSTER,1,0,6126,#2RJ00JY2P,CHARLIE,SPIDERS,DIGESTIVE,0,1,9330,#Q8CPYGQJ,R-T,OUT OF LINE,QUICK MATHS,0,2,13100,#2PC0QUVYQ,CARL,HEAT EJECTOR,PROTECTIVE PIROUETTE,0,2,18200
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Dueling Beetles,HOT ZONE,133,101333997,185,done,Future esport,Future esport,1.0,Ravery Esports,0.0,,1,2,0,0,Future esport,Senkaw,Azlou,Citroen,Matys,Paint,Neptun,AMBER,FRANK,BONNIE,KIT,GUS,LUMI,CHARLIE,FINX,SHADE,KAZE,JAE-YONG,KENJI,#P80J9GPLG,#2U2P8CYQY,#R82GUY2VQ,#GRGR8PQLJ,#8CL0YP8Y9,#9LYUUJPYG,"CHARLIE, FINX, SHADE","KAZE, JAE-YONG, KENJI",#P80J9GPLG,AMBER,FIRE STARTERS,WILD FLAMES,5,5,39632,#2U2P8CYQY,FRANK,ACTIVE NOISE CANCELING,SPONGE,1,4,21607,#R82GUY2VQ,BONNIE,SUGAR RUSH,BLACK POWDER,7,3,41730,#GRGR8PQLJ,KIT,CARDBOARD BOX,OVERLY ATTACHED,5,7,47335,#8CL0YP8Y9,GUS,KOOKY POPPER,SPIRIT ANIMAL,3,3,72027,#9LYUUJPYG,LUMI,GRIM AND FROSTBITTEN,HALF-TIME,4,3,62942
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Hideout,BOUNTY,132,101333998,186,done,Dolphins,Dolphins,1.0,Arrow Gaming,0.0,,1,2,1,0,Dolphins,prime black,-[Rev3ngeR]-,Shifu🐬,lm_gabry,AleZola,Julien🔥,PIPER,GRAY,GUS,BELLE,BONNIE,GENE,ANGELO,MR. P,CHARLIE,JAE-YONG,KAZE,KIT,#CG0YQP2C,#GGRUCVRL,#RL8JYY9C,#LJJUCJV9J,#9QP89U8QU,#2LPLY0Q2J,"ANGELO, MR. P, CHARLIE","JAE-YONG, KAZE, KIT",#CG0YQP2C,PIPER,HOMEMADE RECIPE,SNAPPY SNIPING,3,0,38366,#GGRUCVRL,GRAY,WALKING CANE,FAKE INJURY,3,2,30567,#RL8JYY9C,GUS,KOOKY POPPER,SPIRIT ANIMAL,0,1,23688,#LJJUCJV9J,BELLE,REVERSE POLARITY,POSITIVE FEEDBACK,1,2,18811,#9QP89U8QU,BONNIE,SUGAR RUSH,BLACK POWDER,1,3,21675,#2LPLY0Q2J,GENE,VENGEFUL SPIRITS,MAGIC PUFFS,1,1,13959
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Triple Dribble,BRAWL BALL,161,101333999,187,done,Apex,Nexus reapers w,0.0,Apex,1.0,,1,0,2,0,Apex,Valentin,Matteo,Noah123456,Eren芙,viccczz,fyutin36,CHARLIE,BARLEY,MOE,LARRY & LAWRIE,LUMI,CORDELIUS,HANK,SHADE,KAZE,RICO,WILLOW,HANK,#YV0PPJYVG,#9QQ00UGU,#8R9CG0L0J,#R9L92RCGC,#2UL2VYP92,#8CRJG9QR0,"HANK, SHADE, KAZE","RICO, WILLOW, HANK",#YV0PPJYVG,CHARLIE,SPIDERS,SLIMY,0,4,16300,#9QQ00UGU,BARLEY,HERBAL TONIC,MEDICAL USE,1,3,23828,#8R9CG0L0J,MOE,DODGY DIGGING,SKIPPING STONES,2,4,33150,#R9L92RCGC,LARRY & LAWRIE,ORDER: FALL BACK,PROTOCOL: ASSIST,1,1,25165,#2UL2VYP92,LUMI,GRIM AND FROSTBITTEN,HALF-TIME,5,0,34886,#8CRJG9QR0,CORDELIUS,REPLANTING,COMBOSHROOMS,5,2,31914
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Open Business,HOT ZONE,144,101334000,188,done,KMY,90k+ team,0.0,KMY,1.0,,1,1,2,0,KMY,Shanks,Poiiser,ORIGINALBEBRO4KA,Yoshi-God31,KMB|Mathis,KMB KAKI,BO,STU,BONNIE,GUS,CARL,BARLEY,JAE-YONG,GRAY,HANK,LUMI,HANK,SHADE,#2Q2CLJP82,#8QU820CYG,#2CP82J80U,#8QJ9PQYLL,#88Y9LG00G,#82RR9YVUY,"JAE-YONG, GRAY, HANK","LUMI, HANK, SHADE",#2Q2CLJP82,BO,SUPER TOTEM,SNARE A BEAR,2,5,39492,#8QU820CYG,STU,BREAKTHROUGH,ZERO DRAG,1,6,45890,#2CP82J80U,BONNIE,SUGAR RUSH,BLACK POWDER,9,3,54281,#8QJ9PQYLL,GUS,KOOKY POPPER,SPIRIT ANIMAL,6,3,71895,#88Y9LG00G,CARL,HEAT EJECTOR,PROTECTIVE PIROUETTE,4,4,27997,#82RR9YVUY,BARLEY,HERBAL TONIC,MEDICAL USE,4,5,38108
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Ring of Fire,HOT ZONE,79,101334002,190,done,Jiv4iki,GLD,0.0,Jiv4iki,1.0,,1,0,2,0,Jiv4iki,Titan,chauvegarcon,poluxoo,Perfectiiik,Kirushx,Zevonis,CHARLIE,LILY,DRACO,AMBER,CROW,TARA,BONNIE,KIT,KAZE,KIT,MR. P,CORDELIUS,#Y9R0280VC,#8UQPRLY22,#RJ8GJ9PU0,#8VRLJLG0Q,#QU99JULL,#20L928JVG,"BONNIE, KIT, KAZE","KIT, MR. P, CORDELIUS",#Y9R0280VC,CHARLIE,SPIDERS,DIGESTIVE,0,3,15749,#8UQPRLY22,LILY,VANISH,VIGILANCE,0,3,8300,#RJ8GJ9PU0,DRACO,LAST STAND,SHREDDING,0,4,8255,#8VRLJLG0Q,AMBER,FIRE STARTERS,WILD FLAMES,3,0,43388,#QU99JULL,CROW,SLOWING TOXIN,EXTRA TOXIC,4,0,15579,#20L928JVG,TARA,SUPPORT FROM BEYOND,BLACK PORTAL,3,0,37656
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Ring of Fire,HOT ZONE,89,101334003,191,done,F/A Blue Gigi,FGG team,0.0,F/A Blue Gigi,1.0,,1,0,2,0,F/A Blue Gigi,FGG|BOMBUŚ,FGG|Bruncio,Skibidi Kwoka,brightbs,zevii2093,Mexorich,AMBER,BO,GRIFF,JAE-YONG,DRACO,FINX,BONNIE,JUJU,LILY,BONNIE,LUMI,KIT,#2JUPGPV9G,#8LR9YPLLJ,#P9L90V020,#P90QC9Q9G,#PQ8QQVG22,#2UGCJRVLL,"BONNIE, JUJU, LILY","BONNIE, LUMI, KIT",#2JUPGPV9G,AMBER,FIRE STARTERS,WILD FLAMES,1,3,30295,#8LR9YPLLJ,BO,SUPER TOTEM,SNARE A BEAR,3,3,36270,#P9L90V020,GRIFF,PIGGY BANK,BUSINESS RESILIENCE,1,3,28479,#P90QC9Q9G,JAE-YONG,WEEKEND WARRIOR,THE CROWD GOES MILD,2,1,18991,#PQ8QQVG22,DRACO,LAST STAND,SHREDDING,3,2,36855,#2UGCJRVLL,FINX,BACK TO THE FINXTURE,HIEROGLYPH HALT,4,2,31674
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Hideout,BOUNTY,132,101334005,193,done,Sosaiteri,Oblivion Core,0.0,Sosaiteri,1.0,,1,1,2,0,Sosaiteri,chevy,1tachi.perfect,Vindixx,tumbavelikolepnaya,sp888888888n#181736,Kus,BELLE,GUS,GENE,R-T,OLLIE,JAE-YONG,BONNIE,KIT,CHARLIE,KIT,BROCK,MR. P,#PQU90C9UY,#88JLUJG9G,#2VRG0UCY0,#L9CCGVJV8,#P908GVR8,#8GJUPYVPP,"BONNIE, KIT, CHARLIE","KIT, BROCK, MR. P",#PQU90C9UY,BELLE,NEST EGG,POSITIVE FEEDBACK,2,0,35238,#88JLUJG9G,GUS,KOOKY POPPER,SPIRIT ANIMAL,1,1,48774,#2VRG0UCY0,GENE,LAMP BLOWOUT,MAGIC PUFFS,1,1,30589,#L9CCGVJV8,R-T,HACKS!,QUICK MATHS,0,1,13770,#P908GVR8,OLLIE,ALL EYEZ ON ME,RENEGADE,1,2,18366,#8GJUPYVPP,JAE-YONG,WEEKEND WARRIOR,THE CROWD GOES MILD,1,1,7735
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Ring of Fire,HOT ZONE,119,101334007,195,done,Best team,Nsn,0.0,Best team,1.0,,1,1,2,0,Best team,erwnn_5,KING_EES,sweedy,George_Foreman,tvoi_king,Saika,JAE-YONG,BO,AMBER,BONNIE,CARL,FINX,CROW,KIT,KAZE,LILY,GRAY,CHARLIE,#2QP2QY9L8,#2PJJ8G288,#9UQC2ULLR,#LPJQQGJJ0,#Y88CPYYYG,#9VY880YJQ,"CROW, KIT, KAZE","LILY, GRAY, CHARLIE",#2QP2QY9L8,JAE-YONG,WEEKEND WARRIOR,THE CROWD GOES MILD,6,2,39502,#2PJJ8G288,BO,SUPER TOTEM,SNARE A BEAR,1,2,48911,#9UQC2ULLR,AMBER,FIRE STARTERS,WILD FLAMES,4,4,35267,#LPJQQGJJ0,BONNIE,SUGAR RUSH,BLACK POWDER,5,5,49558,#Y88CPYYYG,CARL,FLYING HOOK,PROTECTIVE PIROUETTE,1,3,33276,#9VY880YJQ,FINX,BACK TO THE FINXTURE,HIEROGLYPH HALT,2,3,26027
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Open Business,HOT ZONE,133,101334008,196,done,Ternana fc,Ternana fc,1.0,OpuLent,0.0,,1,2,1,0,Ternana fc,Elpablo_,lucacorallo_,gemelli_kiler,Enqy,NopSq,impulse,BARLEY,FINX,TARA,JAE-YONG,HANK,CROW,CORDELIUS,CHARLIE,KIT,KIT,DRACO,LOU,#8VLPPLR20,#8CLV8R029,#8JRCYUU0G,#GPUJU8RP8,#2JGVGUC8L,#9928YRY9,"CORDELIUS, CHARLIE, KIT","KIT, DRACO, LOU",#8VLPPLR20,BARLEY,HERBAL TONIC,EXTRA NOXIOUS,2,2,38695,#8CLV8R029,FINX,BACK TO THE FINXTURE,HIEROGLYPH HALT,5,1,55237,#8JRCYUU0G,TARA,SUPPORT FROM BEYOND,HEALING SHADE,4,4,49095,#GPUJU8RP8,JAE-YONG,WEEKEND WARRIOR,THE CROWD GOES MILD,1,4,24196,#2JGVGUC8L,HANK,BARRICADE,IT'S GONNA BLOW,3,3,33365,#9928YRY9,CROW,DEFENSE BOOSTER,EXTRA TOXIC,3,4,27805
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Pit Stop,HEIST,117,101334009,197,done,????,Rebelion,0.0,????,1.0,,1,0,2,0,????,zeenxeeq,meow,phew,Duc💜Mai,Zoro69,Fraax,BULL,BONNIE,KAZE,SHADE,MICO,LOU,CORDELIUS,KIT,BERRY,CHARLIE,LUMI,R-T,#RR8QQR8R,#2LVJP00VC,#8UL0RVUG0,#2CC0C882C,#2GJCCPYRP,#RRJ8Y00,"CORDELIUS, KIT, BERRY","CHARLIE, LUMI, R-T",#RR8QQR8R,BULL,T-BONE INJECTOR,BERSERKER,5,1,31610,#2LVJP00VC,BONNIE,SUGAR RUSH,BLACK POWDER,0,3,18776,#8UL0RVUG0,KAZE,HENSOJUTSU,GRATUITY INCLUDED,1,2,13443,#2CC0C882C,SHADE,LONGARMS,HARDENED HOODIE,4,1,35020,#2GJCCPYRP,MICO,CLIPPING SCREAM,RECORD SMASH,0,5,14364,#RRJ8Y00,LOU,CRYO SYRUP,HYPOTHERMIA,2,0,25980
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Sneaky Fields,BRAWL BALL,134,101334010,198,done,aSF tEAM,aSF tEAM,1.0,Eagle Business Action,0.0,,1,2,1,0,aSF tEAM,Xillayy13,!Vadim!,Noice_Gag2,Zubim,pdoddy,Shibama,TARA,FRANK,CHARLIE,CORDELIUS,JAE-YONG,KENJI,SHADE,HANK,KIT,MEG,HANK,KIT,#8YLRQQJ0C,#2RC8UPJVP,#Y2VP0GQUC,#2JQU8JQ2G,#90CUVVL2R,#GQJPLUC9P,"SHADE, HANK, KIT","MEG, HANK, KIT",#8YLRQQJ0C,TARA,SUPPORT FROM BEYOND,BLACK PORTAL,2,5,36968,#2RC8UPJVP,FRANK,IRRESISTIBLE ATTRACTION,POWER GRAB,1,5,56199,#Y2VP0GQUC,CHARLIE,SPIDERS,SLIMY,1,4,31715,#2JQU8JQ2G,CORDELIUS,REPLANTING,COMBOSHROOMS,4,2,51312,#90CUVVL2R,JAE-YONG,WEEKEND WARRIOR,THE CROWD GOES MILD,3,1,44610,#GQJPLUC9P,KENJI,HOSOMAKI HEALING,NIGIRI NEMESIS,7,1,55452
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Open Business,HOT ZONE,106,101334012,200,done,Unskill Esports,what da dog doing,0.0,Unskill Esports,1.0,,1,0,2,0,Unskill Esports,𝙵𝚊𝚝𝚎爱,Luckrass,CryGeorge,Foxyy,Davi,Šimák,GRAY,BONNIE,DRACO,GUS,HANK,BERRY,KIT,CROW,CHARLIE,LUMI,KIT,FINX,#P2PU20Y88,#22Q0J0P2P,#2JUUJQCGQ,#28U20RCJCJ,#J9V89VU0,#9P022PUY,"KIT, CROW, CHARLIE","LUMI, KIT, FINX",#P2PU20Y88,GRAY,WALKING CANE,NEW PERSPECTIVE,2,3,36421,#22Q0J0P2P,BONNIE,SUGAR RUSH,BLACK POWDER,2,3,52163,#2JUUJQCGQ,DRACO,LAST STAND,SHREDDING,2,3,64953,#28U20RCJCJ,GUS,KOOKY POPPER,SPIRIT ANIMAL,1,2,58666,#J9V89VU0,HANK,WATER BALLOONS,IT'S GONNA BLOW,6,2,56431,#9P022PUY,BERRY,FRIENDSHIP IS GREAT,FLOOR IS FINE,2,2,26440
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Double Swoosh,GEM GRAB,119,101334013,201,done,Oryx Gaming,Oryx Gaming,1.0,ARX (2),0.0,,1,2,0,0,Oryx Gaming,Smoufo,Tatsuya,swarm_bs1,lofaa666,Raul191828288,Seis,DRACO,MOE,JAE-YONG,AMBER,GENE,CHESTER,KAZE,CHARLIE,LILY,KIT,LUMI,CROW,#9GR90LY0Y,#GQY0JC8YY,#G9PYC,#LVV9P82PJ,#888VJGU8,#GRYG8YPGC,"KAZE, CHARLIE, LILY","KIT, LUMI, CROW",#9GR90LY0Y,DRACO,LAST STAND,SHREDDING,2,2,36716,#GQY0JC8YY,MOE,DODGY DIGGING,SKIPPING STONES,0,1,18950,#G9PYC,JAE-YONG,WEEKEND WARRIOR,THE CROWD GOES MILD,0,2,16400,#LVV9P82PJ,AMBER,FIRE STARTERS,WILD FLAMES,1,1,32232,#888VJGU8,GENE,LAMP BLOWOUT,SPIRIT SLAP,0,1,21400,#GRYG8YPGC,CHESTER,CANDY BEANS,SINGLE BELL'O'MANIA,4,0,53006
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Pit Stop,HEIST,68,101334014,202,done,Aura,F/A Jakusha,0.0,Aura,1.0,,1,0,2,0,Aura,Pedruu,Darx,pino_cacca,guestі,Daniel,Nanoxx,CHARLIE,BULL,R-T,DYNAMIKE,LILY,KIT,SHADE,BERRY,LUMI,CORDELIUS,BERRY,SHADE,#8C9G9U8QL,#2RPQ8QU0V,#99LL88P8,#LYGVU8C,#PRJY80PU,#220QRRLVV,"SHADE, BERRY, LUMI","CORDELIUS, BERRY, SHADE",#8C9G9U8QL,CHARLIE,SPIDERS,SLIMY,1,1,15857,#2RPQ8QU0V,BULL,STOMPER,TOUGH GUY,4,2,18885,#99LL88P8,R-T,OUT OF LINE,RECORDING,1,2,8990,#LYGVU8C,DYNAMIKE,SATCHEL CHARGE,DEMOLITION,3,2,26716,#PRJY80PU,LILY,VANISH,VIGILANCE,2,2,20870,#220QRRLVV,KIT,CARDBOARD BOX,OVERLY ATTACHED,0,2,18800
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Triple Dribble,BRAWL BALL,111,101334015,203,done,F/A No J*b,F/A No J*b,1.0,Lod3 Gaming,0.0,,1,2,0,0,F/A No J*b,Gargas,Suffo,Flap,Lod3 Joi,lod3endriu,lod3zonerman,CROW,SHADE,CORDELIUS,FRANK,MEG,BERRY,HANK,LUMI,CHARLIE,NITA,GRIFF,WILLOW,#292GQPCRC,#PVRLUJU,#VPCR282G,#8R0YG9Q8V,#92GY0C0PL,#L08YC0GQP,"HANK, LUMI, CHARLIE","NITA, GRIFF, WILLOW",#292GQPCRC,CROW,DEFENSE BOOSTER,CARRION CROW,2,1,29361,#PVRLUJU,SHADE,LONGARMS,HARDENED HOODIE,3,2,30670,#VPCR282G,CORDELIUS,REPLANTING,COMBOSHROOMS,6,3,67048,#8R0YG9Q8V,FRANK,IRRESISTIBLE ATTRACTION,POWER GRAB,4,3,19032,#92GY0C0PL,MEG,JOLTING VOLTS,HEAVY METAL,0,4,16981,#L08YC0GQP,BERRY,FRIENDSHIP IS GREAT,FLOOR IS FINE,2,4,24581
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Hot Potato,HEIST,58,101334017,205,done,hQd,TEAM GLITCH,0.0,hQd,1.0,,1,0,2,0,hQd,nafaabahamax,pirate king,🇵🇸shadi🇵🇸,lizatelpopki426,санкид арбитраж,Amka,COLETTE,CHUCK,NITA,MICO,CORDELIUS,CARL,BONNIE,KAZE,BERRY,CHARLIE,KAZE,LILY,#LQ099QVV8,#8GY0U002C,#PU00JCQ9C,#L222UVP,#YPUJU0RC8,#9L089V8P8,"BONNIE, KAZE, BERRY","CHARLIE, KAZE, LILY",#LQ099QVV8,COLETTE,GOTCHA!,PUSH IT,1,0,6767,#8GY0U002C,CHUCK,GHOST TRAIN,PIT STOP,0,1,7104,#PU00JCQ9C,NITA,BEAR PAWS,HYPER BEAR,3,1,17787,#L222UVP,MICO,CLIPPING SCREAM,RECORD SMASH,0,1,0,#YPUJU0RC8,CORDELIUS,REPLANTING,COMBOSHROOMS,1,2,21884,#9L089V8P8,CARL,HEAT EJECTOR,PROTECTIVE PIROUETTE,1,1,20540
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Triple Dribble,BRAWL BALL,162,101334018,206,done,subeme le racist,Undervalued X,0.0,subeme le racist,1.0,,1,0,2,0,subeme le racist,kyami_bs,Zak,meow,Ohad,asa_basa,ItayFCB,AMBER,LILY,CHARLIE,LUMI,BONNIE,LARRY & LAWRIE,CROW,WILLOW,CORDELIUS,ASH,BARLEY,CORDELIUS,#9P2YGGCV0,#Q2CYGGRY0,#QLGULLLPJ,#VGLQLRCG,#J0CJJPR9,#8GJLULU09,"CROW, WILLOW, CORDELIUS","ASH, BARLEY, CORDELIUS",#9P2YGGCV0,AMBER,FIRE STARTERS,WILD FLAMES,2,6,44832,#Q2CYGGRY0,LILY,VANISH,VIGILANCE,1,4,15927,#QLGULLLPJ,CHARLIE,SPIDERS,SLIMY,1,4,25688,#VGLQLRCG,LUMI,GRIM AND FROSTBITTEN,HALF-TIME,5,1,50822,#J0CJJPR9,BONNIE,SUGAR RUSH,BLACK POWDER,5,2,53334,#8GJLULU09,LARRY & LAWRIE,ORDER: FALL BACK,PROTOCOL: ASSIST,4,1,42904
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Dueling Beetles,HOT ZONE,114,101334019,207,done,💖,Relic Esport,0.0,💖,1.0,,1,1,2,0,💖,Sior_bel,Sebi bs,TSvale,Yulbig,mikeyyy,Eyp,BONNIE,MEEPLE,HANK,GUS,BARLEY,AMBER,GRAY,CROW,CHARLIE,CORDELIUS,KIT,JAE-YONG,#8U9PRGPQ0,#L08CUL9RG,#LJ0CUU8,#2C8LV0PU28,#PGPCYPRYC,#8YV9P8QJC,"GRAY, CROW, CHARLIE","CORDELIUS, KIT, JAE-YONG",#8U9PRGPQ0,BONNIE,SUGAR RUSH,BLACK POWDER,4,3,31654,#L08CUL9RG,MEEPLE,MANSIONS OF MEEPLE,RULE BENDING,2,4,25618,#LJ0CUU8,HANK,BARRICADE,IT'S GONNA BLOW,1,4,18100,#2C8LV0PU28,GUS,KOOKY POPPER,SPIRIT ANIMAL,1,3,53592,#PGPCYPRYC,BARLEY,HERBAL TONIC,EXTRA NOXIOUS,8,1,63205,#8YV9P8QJC,AMBER,FIRE STARTERS,WILD FLAMES,2,3,22553
165021,Reply Totem Tournament #16,completed,single-elim,2025-08-20 16:00:14,Pit Stop,HEIST,162,101334020,208,done,bbo (1),bbo (1),1.0,Old twisk,0.0,,1,2,0,0,bbo (1),krt_942,Tarasite,Kiryû,macbum,SABERSD,Omar,CORDELIUS,SHADE,MELODIE,LILY,CHARLIE,KIT,MICO,BULL,BERRY,BERRY,R-T,MICO,#2Y0VYVUYV,#9PUL8PPV9,#P2QRU20QU,#8PGJUG0VV,#98JUGPUU,#9QUJYJRQ2,"MICO, BULL, BERRY","BERRY, R-T, MICO",#2Y0VYVUYV,CORDELIUS,REPLANTING,COMBOSHROOMS,5,2,44016,#9PUL8PPV9,SHADE,LONGARMS,HARDENED HOODIE,7,7,50829,#P2QRU20QU,MELODIE,INTERLUDE,FAST BEATS,6,7,61579,#8PGJUG0VV,LILY,VANISH,VIGILANCE,2,6,36800,#98JUGPUU,CHARLIE,SPIDERS,SLIMY,6,6,34435,#9QUJYJRQ2,KIT,CARDBOARD BOX,OVERLY ATTACHED,8,6,79721
